id,title,overview,popularity,release_date,vote_average,vote_count
79707,Children Who Chase Lost Voices,"The film centers on Asuna, a young girl who spends her solitary days listening to the mysterious music emanating from the crystal radio she received from her late father as a memento. One day while walking home she is attacked by a fearsome monster and saved mysterious boy named Shun. However, Shun disappears and Asuna embarks on a journey of adventure to the land of Agartha with her teacher Mr. Morisaki to meet a Shun again. Through her journey she comes to know the cruelty and beauty of the world, as well as loss.",28.687,2011-05-07,7.235,638
842675,The Wandering Earth II,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",149.717,2023-01-22,7.234,396
465136,Every Day,"16-year old Rhiannon falls in love with a mysterious spirit named “A” that inhabits a different body every day. Feeling an unmatched connection, Rhiannon and “A” work each day to find each other, not knowing what the next day will bring.",29.054,2018-02-22,7.234,2121
8363,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,72.014,2007-03-20,7.234,6732
6537,The Orphanage,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",24.128,2007-05-20,7.234,2686
581734,Nomadland,"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",26.622,2021-01-29,7.233,2704
13283,Barbie as the Island Princess,"Shipwrecked as a child, Rosella (Barbie) grows up on the island under the watchful eyes of her loving animal friends. The arrival of Prince Antonio leads Rosella and her furry pals to explore civilization and ultimately save the kingdom by uncovering a secret plot.",28.951,2007-09-17,7.2,661
11986,Betty Blue,A lackadaisical handyman and aspiring novelist tries to support his younger girlfriend as she slowly succumbs to madness.,16.221,1986-04-09,7.233,372
70670,Headhunters,An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.,14.589,2011-08-26,7.232,1135
43266,How Green Was My Valley,A man in his fifties reminisces about his childhood growing up in a Welsh mining village at the turn of the 20th century.,14.14,1941-10-28,7.232,353
17159,Eddie Murphy Raw,"Eddie Murphy delights, shocks and entertains with dead-on celebrity impersonations, observations on '80s love, sex and marriage, a remembrance of Mom's hamburgers and much more.",14.538,1987-11-25,7.2,306
560050,Over the Moon,"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess.",41.091,2020-10-16,7.2,1215
37724,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",64.055,2012-10-24,7.231,14569
21641,The Damned United,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor.",17.695,2009-03-27,7.231,582
8393,The Gods Must Be Crazy,A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.,27.461,1980-09-10,7.231,1037
435577,The 12th Man,"After a failed anti-Nazi sabotage mission leaves his eleven comrades dead, a Norwegian resistance fighter finds himself fleeing the Gestapo through the snowbound reaches of Scandinavia.",19.119,2017-12-25,7.23,481
20352,Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",98.43,2010-07-08,7.23,14257
16907,Naruto the Movie: Ninja Clash in the Land of Snow,"Naruto is thrilled when he is sent on a mission to protect his favorite actress, Yukie Fujikaze, on the set of her new movie, The Adventures of Princess Gale. But when the crew ventures out to film in the icy, foreboding Land of Snow, Yukie mysteriously flees! Naruto and his squad set off to find her... unaware that three Snow Ninja lie in wait, with a sinister purpose that will force Yukie to face her hidden past!",30.503,2004-08-21,7.23,473
979,Irreversible,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.,67.251,2002-05-22,7.23,2643
403,Driving Miss Daisy,"The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur, Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned.",17.919,1989-12-13,7.23,1442
512895,Lady and the Tramp,"The love story between a pampered Cocker Spaniel named Lady and a streetwise mongrel named Tramp. Lady finds herself out on the street after her owners have a baby and is saved from a pack by Tramp, who tries to show her to live her life footloose and collar-free.",38.795,2019-11-12,7.229,1460
338189,It's Only the End of the World,"Louis, a terminally ill writer, returns home after a long absence to tell his family that he is dying.",15.627,2016-08-26,7.229,1532
38684,Jane Eyre,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",28.57,2011-03-11,7.229,1373
11020,Picnic at Hanging Rock,"In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",13.893,1975-09-02,7.229,692
5902,A Bridge Too Far,The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,31.304,1977-06-15,7.2,724
2567,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",33.843,2004-12-17,7.228,4955
1640,Crash,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",33.405,2005-05-06,7.229,3225
1254,"Don't Worry, I'm Fine","A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.",12.712,2006-09-06,7.228,538
